product_id,title,source,platform,original_url,final_url,http_code,issue_type,is_active,notes
shopee-feed-284570749-6853925961,น้ำผึ้งเดือนห้าแท้ ขวดพลาสติก ผึ้ง 3 ตัว 🐝🐝🐝1000g,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F284570749%2F6853925961,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F284570749%2F6853925961,200,Valid Link,True,Verified authentic product link
shopee-feed-1305822681-55154381658,ซันซิล ไชน์ แชมพู 425มล x2 (เลือกสูตรด้านใน),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1305822681%2F55154381658,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1305822681%2F55154381658,200,Valid Link,True,Verified authentic product link
shopee-feed-607043280-22751217656,บ๊อกเซอร์แพ็กสุดคุ้มเริ่มต้น10ตัว199,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F607043280%2F22751217656,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F607043280%2F22751217656,200,Valid Link,True,Verified authentic product link
shopee-feed-386379296-22218918918,น้ำดื่มคริสตัลขนาด (1500 มล. x 6 ขวด) 15แพ็ค 90 ขวด Crystal Drinking Water1500 ml,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F386379296%2F22218918918,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F386379296%2F22218918918,200,Valid Link,True,Verified authentic product link
shopee-feed-63669256-1058793965,คลีน แอนด์ เคลียร์ โฟมล้างหน้า เซลฟ์โฟมมิ่ง เฟเชียล วอช Clean & Clear Essentials Self Foaming Facial Wash,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F63669256%2F1058793965,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F63669256%2F1058793965,200,Valid Link,True,Verified authentic product link
shopee-feed-12701671-56151304959,"Sensodyne Clinical White Stain Protector, 2 shades whiter, 24/7 sensitivity protection",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12701671%2F56151304959,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12701671%2F56151304959,200,Valid Link,True,Verified authentic product link
shopee-feed-418292429-45000864661,Y8 Melix14 spot corrector cream เจลลดฝ้า กระ จุดด่างดำ และรอยสิวบนใบหน้าอย่างอ่อนโยน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F418292429%2F45000864661,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F418292429%2F45000864661,200,Valid Link,True,Verified authentic product link
shopee-feed-193305997-4651743143,กัปตันไตรโค ไตรโคเดอร์ม่า สายพันธุ์คู่ สูตรเข้มข้น แบบผง(500กรัม) ปลอดภัย 100 %,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F193305997%2F4651743143,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F193305997%2F4651743143,200,Valid Link,True,Verified authentic product link
shopee-feed-177936653-16714013998,Supurra Calcium L-Threonate แคลเซียมแอลทรีโอเนต ตราสุเพอร์ร่า [C14],shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F177936653%2F16714013998,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F177936653%2F16714013998,200,Valid Link,True,Verified authentic product link
shopee-feed-203532834-6710575645,ซิลค์ คอตตอน 24 ม้วน Zilk Kotton 24'R ทิชชู๋ม้วน Toilet Tissue,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F203532834%2F6710575645,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F203532834%2F6710575645,200,Valid Link,True,Verified authentic product link
shopee-feed-681318028-23037842753,เสื้อคลุมกันแดด กันแสงแดด UV UPF50 NOUV BRANDS เสื้อฮู้ด by ซ้อบรีม sapaichina,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F681318028%2F23037842753,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F681318028%2F23037842753,200,Valid Link,True,Verified authentic product link
shopee-feed-1505570169-24646028508,GOOJODOQ Gfs007 พัดลมพกพา 4000mah Type C พร้อมจอแสดงผล พัดลมไอเย็น 100 ระดับ พัดลมมือถือ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1505570169%2F24646028508,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1505570169%2F24646028508,200,Valid Link,True,Verified authentic product link
shopee-feed-1445457852-24490268546,ตะกร้าบริษัท [ขนาด 30 g.] PALA รองพื้น SPF50+ PA+++ Soft Mist Long-Lasting Liquid Foundation มี อ.ย.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1445457852%2F24490268546,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1445457852%2F24490268546,200,Valid Link,True,Verified authentic product link
shopee-feed-1580565697-40267237532,วอลเปเปอร์แบบมีกาวในตัว ลายไม้ ขนาดกว้าง พีวีซีลายไม้สติกเกอร์สติกเกอร์ตู้เสื้อผ้าสติกเกอร์ตก 60cmx5m,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1580565697%2F40267237532,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1580565697%2F40267237532,200,Valid Link,True,Verified authentic product link
shopee-feed-30318389-408776628,PAO Silver Nano ผงซักฟอก เปา ซิลเวอร์ นาโน 2400-2500 กรัม,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F30318389%2F408776628,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F30318389%2F408776628,200,Valid Link,True,Verified authentic product link
shopee-feed-28265861-760511314,PURINA FRISKIES อาหารเม็ดแมว เลือกรสชาติได้ 2.5 กก. (เพียวริน่า ฟริสกี้ส์),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F28265861%2F760511314,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F28265861%2F760511314,200,Valid Link,True,Verified authentic product link
shopee-feed-378293230-9716944694,Eucerin DERMOPURE CLINICAL AMINO CLEANSING FOAM 150 ML โฟมล้างหน้า ลดปัญหาสิว ลดผิวมัน รอยดำ รอยแดง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F378293230%2F9716944694,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F378293230%2F9716944694,200,Valid Link,True,Verified authentic product link
shopee-feed-52792555-24169805872,ข้าวตังหมูหยอง แพ็ค 3 ถุง 75 - 80 กรัม (เลือกรสชาติ),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F52792555%2F24169805872,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F52792555%2F24169805872,200,Valid Link,True,Verified authentic product link
shopee-feed-615665137-15213652536,☑️ชาช่า เมล็ดทานตะวัน [แบบลัง] รส 5รส และรสมะพร้าว ทุกขนาด( Chacha ) กรอบ หอม อร่อย เหมาะกับทุกโอกาส,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F615665137%2F15213652536,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F615665137%2F15213652536,200,Valid Link,True,Verified authentic product link
shopee-feed-1414523656-27721097174,The Ordinary Hyaluronic Acid 2% + B5 | เซรั่มเพื่อผิวชุ่มชื้น อิ่มเอิบ เปล่งปลั่ง เรียบเนียน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1414523656%2F27721097174,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1414523656%2F27721097174,200,Valid Link,True,Verified authentic product link
shopee-feed-1309880911-25833903280,ผงอี้เหวิน ผงชาไข่มุก ผงชานม ขนาด 450g,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1309880911%2F25833903280,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1309880911%2F25833903280,200,Valid Link,True,Verified authentic product link
shopee-feed-944560235-23627016470,Nekko เน็กโกะ อาหารเปียกแมว ครบสูตร ขนาด 70 กรัม,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F944560235%2F23627016470,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F944560235%2F23627016470,200,Valid Link,True,Verified authentic product link
shopee-feed-254767643-44253396513,พร้อมส่ง สมุด ปากกาลูกลื่น สีน้ำเงิน มีหลายลาย เขียนง่าย ใช้สะดวก post it,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F254767643%2F44253396513,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F254767643%2F44253396513,200,Valid Link,True,Verified authentic product link
shopee-feed-1113836137-27967308122,Pampee กางเกงผ้าอ้อมเด็ก 100 ชิ้น Size S-XXXL Baby Diapers Pants นุ่ม บางเบา ใส่สบาย,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1113836137%2F27967308122,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1113836137%2F27967308122,200,Valid Link,True,Verified authentic product link
shopee-feed-41596381-4053762174,"CIAO ชูหรุ ขนมแมวเลีย 14 กรัม x 50 ชิ้น/กระปุก (1 กระปุก) - TSC-11T/TSC-12T,TSC-13T/TSC-14T,USA-657T",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F41596381%2F4053762174,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F41596381%2F4053762174,200,Valid Link,True,Verified authentic product link
shopee-feed-1485671971-54156837267,Seagull เครื่องทำน้ำเต้าหู้โถแก้ว รุ่น อีซี่ ไลฟ์ 1.5 ลิตร (ครีม) Easy Life Soy Milk Maker 1.5 L (Cream),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1485671971%2F54156837267,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1485671971%2F54156837267,200,Valid Link,True,Verified authentic product link
shopee-feed-915112553-21577210899,เบอร์ทอลลี่ เอ็กซ์ตร้า ไลท์ เทสติ้ง น้ำมัน​มะกอก 250 มล. │ Bertolli Extra Light Tasting 250 mL,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F915112553%2F21577210899,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F915112553%2F21577210899,200,Valid Link,True,Verified authentic product link
shopee-feed-240723932-51013693886,Yuedpao Ultra-Fit Socks 2026 Collection ถุงเท้าข้อสั้น-ข้อยาว ยืดแต่ไม่ย้วย ผ้านุ่มใส่สบาย ระบายอากาศ ลดกลิ่นอับ (30 สี),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F51013693886,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F51013693886,200,Valid Link,True,Verified authentic product link
shopee-feed-33549208-25318082541,iMI Mini Powerbank 10000mAh พาวเวอร์แบงค์มินิ สายในตัว ชาร์จเร็ว 22.5W ขึ้นเครื่องบินได้ แขวนกระเป๋าได้ พกพาง่าย,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F33549208%2F25318082541,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F33549208%2F25318082541,200,Valid Link,True,Verified authentic product link
shopee-feed-73931604-25145629152,กางเกงทำงานทรงขากระบอกกลาง ซิปข้าง เอวสูง ผ้าไมโคร Premium [A9],shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F73931604%2F25145629152,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F73931604%2F25145629152,200,Valid Link,True,Verified authentic product link
shopee-feed-47679608-6493920616,"Solomon ที่นอนสปริง รุ่น Cornflaks หนา 9 นิ้ว ยอดขายกว่า 180,000+ หลัง",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F47679608%2F6493920616,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F47679608%2F6493920616,200,Valid Link,True,Verified authentic product link
shopee-feed-476696400-26252198415,XNU Mass Soy Protein Gainer 900g แมสซอยโปรตีน โปรตีนเพิ่มมวล โปรตีนสร้างกล้ามเนื้อ รสช็อกโกแลต,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F476696400%2F26252198415,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F476696400%2F26252198415,200,Valid Link,True,Verified authentic product link
